order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,order_status,stock_level
O34325,P014,S010,W04,2024-06-12,2024-06-22,207,Cancelled,526
O34326,P091,S043,W04,2024-12-11,2024-12-18,486,Delivered,33
O34327,P139,S028,W06,2024-04-10,2024-04-15,320,Delivered,669
O34328,P068,S033,W04,2024-11-20,2024-11-30,263,Cancelled,160
O34329,P185,S042,W03,2024-12-08,2024-12-09,256,Delivered,736
O34330,P133,S048,W02,2024-08-31,2024-09-04,288,Delivered,703
O34331,P127,S039,W03,2024-07-08,2024-07-12,428,Delivered,754
O34332,P180,S017,W01,2024-07-21,2024-07-25,161,Delivered,375
O34333,P148,S033,W06,2024-10-15,2024-10-18,11,Delayed,866
O34334,P034,S024,W05,2024-06-13,2024-06-19,350,Delayed,743
O34335,P162,S021,W05,2024-03-06,2024-03-12,111,Cancelled,462
O34336,P024,S007,W01,2024-05-21,2024-05-31,204,Delivered,139
O34337,P019,S031,W03,2024-09-07,2024-09-12,436,Delivered,807
O34338,P032,S036,W05,2024-08-05,2024-08-15,436,Delivered,49
O34339,P124,S043,W06,2024-11-01,2024-11-07,96,Delivered,920
O34340,P132,S036,W03,2024-09-15,2024-09-21,308,Cancelled,394
O34341,P072,S019,W04,2024-05-19,2024-05-27,13,Delivered,54
O34342,P052,S006,W05,2024-08-20,2024-08-24,326,Cancelled,804
O34343,P155,S046,W05,2024-06-25,2024-06-30,361,Delivered,163
O34344,P066,S033,W02,2024-12-02,2024-12-04,155,Delivered,177
O34345,P136,S021,W01,2024-01-20,2024-01-24,55,Delivered,210
O34346,P004,S049,W04,2024-07-17,2024-07-23,74,Delivered,969
O34347,P037,S023,W03,2024-02-28,2024-03-05,213,Delivered,871
O34348,P122,S038,W01,2024-07-18,2024-07-22,470,Delivered,248
O34349,P035,S026,W01,2024-08-20,2024-08-25,444,Delivered,722
O34350,P002,S039,W05,2024-02-28,2024-03-03,69,Delivered,43
O34351,P051,S004,W06,2024-02-18,2024-02-27,450,Delayed,208
O34352,P121,S044,W04,2024-06-17,2024-06-25,290,Delivered,873
O34353,P173,S032,W01,2024-03-02,2024-03-10,318,Delivered,714
O34354,P092,S017,W02,2024-01-25,2024-01-31,10,Delivered,716
O34355,P181,S017,W02,2024-10-08,2024-10-17,438,Delivered,287
O34356,P140,S006,W05,2024-12-05,2024-12-12,209,Delivered,585
O34357,P145,S025,W03,2024-09-02,2024-09-07,41,Cancelled,958
O34358,P033,S005,W05,2024-08-23,2024-09-01,344,Delivered,116
O34359,P063,S049,W04,2024-07-18,2024-07-23,350,Delivered,620
O34360,P023,S001,W01,2024-05-14,2024-05-22,252,Delivered,148
O34361,P095,S008,W05,2024-03-26,2024-04-03,412,Delivered,100
O34362,P140,S038,W03,2024-12-25,2025-01-04,411,Delayed,300
O34363,P126,S005,W03,2024-05-12,2024-05-15,231,Delivered,13
O34364,P180,S007,W03,2024-12-19,2024-12-24,115,Delivered,270
O34365,P183,S006,W01,2024-02-07,2024-02-11,271,Delivered,391
O34366,P072,S039,W06,2024-08-09,2024-08-19,439,Delayed,721
O34367,P032,S030,W03,2024-09-09,2024-09-19,240,Delivered,697
O34368,P053,S014,W04,2024-07-11,2024-07-20,168,Delivered,504
O34369,P038,S024,W06,2024-08-03,2024-08-04,71,Delivered,232
O34370,P167,S025,W01,2024-08-07,2024-08-10,252,Delivered,396
O34371,P100,S032,W05,2024-11-26,2024-12-02,372,Delivered,819
O34372,P040,S033,W04,2024-09-01,2024-09-10,343,Delayed,84
O34373,P055,S003,W04,2024-08-13,2024-08-22,371,Delivered,647
O34374,P125,S025,W05,2024-08-06,2024-08-14,392,Delivered,739
O34375,P123,S009,W01,2024-12-07,2024-12-15,199,Delivered,944
O34376,P129,S021,W04,2024-09-10,2024-09-13,188,Cancelled,811
O34377,P108,S015,W04,2024-06-05,2024-06-15,137,Delivered,851
O34378,P079,S029,W05,2024-08-19,2024-08-20,31,Delivered,962
O34379,P112,S031,W02,2024-07-11,2024-07-12,482,Delayed,919
O34380,P115,S047,W06,2024-11-22,2024-11-30,25,Delayed,230
O34381,P162,S024,W01,2024-06-16,2024-06-25,372,Delivered,457
O34382,P003,S030,W02,2024-10-08,2024-10-09,138,Delayed,779
O34383,P149,S028,W03,2024-05-01,2024-05-04,141,Delivered,275
O34384,P179,S030,W03,2024-06-02,2024-06-12,424,Delivered,707
O34385,P083,S034,W05,2024-02-21,2024-02-25,119,Delivered,783
O34386,P143,S048,W06,2024-07-13,2024-07-22,360,Delivered,770
O34387,P121,S033,W03,2024-12-25,2025-01-02,120,Delayed,682
O34388,P189,S016,W03,2024-03-17,2024-03-23,413,Delivered,782
O34389,P018,S034,W01,2024-08-06,2024-08-16,234,Delivered,385
O34390,P053,S050,W05,2024-11-28,2024-11-29,102,Delivered,183
O34391,P062,S010,W02,2024-01-19,2024-01-29,111,Delayed,15
O34392,P097,S045,W01,2024-01-21,2024-01-25,251,Delivered,303
O34393,P169,S010,W03,2024-07-16,2024-07-19,469,Delivered,533
O34394,P038,S022,W03,2024-04-13,2024-04-15,110,Cancelled,421
O34395,P070,S037,W03,2024-04-02,2024-04-07,192,Delayed,206
O34396,P144,S034,W02,2024-11-12,2024-11-19,448,Delivered,697
O34397,P176,S039,W06,2024-10-19,2024-10-28,294,Delivered,298
O34398,P098,S037,W02,2024-07-18,2024-07-21,337,Delivered,544
O34399,P029,S015,W02,2024-08-18,2024-08-23,122,Cancelled,552
O34400,P010,S019,W03,2024-01-07,2024-01-16,365,Delivered,94
O34401,P052,S021,W04,2024-11-13,2024-11-17,343,Delivered,183
O34402,P024,S032,W02,2024-10-12,2024-10-18,353,Delivered,839
O34403,P004,S006,W04,2024-12-31,2025-01-10,453,Delivered,42
O34404,P120,S018,W05,2024-01-31,2024-02-04,49,Delivered,361
O34405,P033,S047,W02,2024-06-16,2024-06-22,294,Cancelled,110
O34406,P056,S015,W01,2024-12-14,2024-12-19,359,Delivered,527
O34407,P011,S030,W01,2024-11-01,2024-11-09,237,Delivered,910
O34408,P142,S023,W04,2024-02-05,2024-02-13,156,Delivered,274
O34409,P187,S030,W03,2024-12-30,2025-01-01,460,Cancelled,763
O34410,P160,S038,W06,2024-05-16,2024-05-25,462,Delivered,178
O34411,P057,S005,W06,2024-07-16,2024-07-20,293,Delivered,760
O34412,P113,S017,W05,2024-07-21,2024-07-29,313,Delayed,155
O34413,P139,S023,W04,2024-03-21,2024-03-25,294,Delayed,670
O34414,P153,S043,W03,2024-12-11,2024-12-15,195,Delivered,698
O34415,P172,S024,W05,2024-10-13,2024-10-22,318,Delayed,362
O34416,P095,S027,W03,2024-03-26,2024-03-31,73,Delivered,988
O34417,P002,S032,W02,2024-10-25,2024-10-30,105,Delayed,868
O34418,P071,S034,W01,2024-08-05,2024-08-12,464,Delivered,990
O34419,P095,S017,W01,2024-09-19,2024-09-29,190,Cancelled,857
O34420,P186,S039,W02,2024-06-24,2024-06-29,212,Delivered,755
O34421,P067,S004,W01,2024-01-19,2024-01-27,455,Delivered,638
O34422,P031,S035,W05,2024-03-28,2024-04-03,454,Delivered,211
O34423,P131,S046,W06,2024-05-27,2024-06-03,465,Delayed,428
O34424,P148,S007,W06,2024-03-14,2024-03-15,497,Delivered,631
O34425,P038,S048,W04,2024-03-04,2024-03-14,67,Delivered,844
O34426,P056,S011,W04,2024-02-25,2024-02-26,40,Cancelled,58
O34427,P149,S049,W01,2024-06-10,2024-06-12,55,Delivered,680
O34428,P022,S049,W02,2024-03-31,2024-04-09,268,Delayed,175
O34429,P183,S039,W03,2024-03-29,2024-03-31,331,Delayed,234
O34430,P014,S020,W01,2024-04-22,2024-04-24,90,Delivered,616
O34431,P101,S007,W01,2024-09-03,2024-09-08,246,Delivered,517
O34432,P009,S004,W02,2024-11-19,2024-11-24,334,Delivered,17
O34433,P109,S046,W05,2024-06-01,2024-06-04,50,Delivered,124
O34434,P013,S039,W03,2024-01-05,2024-01-08,335,Delivered,64
O34435,P095,S032,W02,2024-06-14,2024-06-17,355,Delivered,6
O34436,P081,S016,W01,2024-05-01,2024-05-04,293,Delivered,196
O34437,P155,S026,W06,2024-06-18,2024-06-21,492,Delivered,234
O34438,P144,S045,W03,2024-02-14,2024-02-22,53,Delivered,273
O34439,P123,S037,W01,2024-05-30,2024-06-08,16,Delivered,335
O34440,P177,S030,W02,2024-12-03,2024-12-05,474,Delivered,806
O34441,P082,S048,W01,2024-06-02,2024-06-11,318,Delivered,930
O34442,P069,S009,W04,2024-02-18,2024-02-25,406,Delivered,345
O34443,P017,S049,W03,2024-04-04,2024-04-05,420,Delivered,319
O34444,P042,S044,W04,2024-12-20,2024-12-25,493,Delivered,388
O34445,P071,S047,W03,2024-12-01,2024-12-10,335,Delayed,974
O34446,P040,S031,W02,2024-04-14,2024-04-19,487,Delivered,305
O34447,P001,S005,W02,2024-05-10,2024-05-17,487,Delivered,831
O34448,P196,S018,W05,2024-12-15,2024-12-19,353,Delivered,735
O34449,P135,S030,W06,2024-09-28,2024-10-02,437,Delivered,828
O34450,P128,S018,W01,2024-07-04,2024-07-06,479,Delivered,547
O34451,P089,S038,W02,2024-03-03,2024-03-08,340,Delayed,432
O34452,P149,S030,W06,2024-07-14,2024-07-19,438,Delayed,887
O34453,P113,S038,W01,2024-04-19,2024-04-21,319,Delivered,571
O34454,P109,S019,W06,2024-02-29,2024-03-09,286,Delivered,956
O34455,P190,S007,W06,2024-03-27,2024-03-28,466,Cancelled,661
O34456,P161,S012,W02,2024-01-19,2024-01-22,263,Delivered,48
O34457,P154,S028,W02,2024-04-01,2024-04-07,489,Delivered,557
O34458,P077,S043,W06,2024-12-19,2024-12-27,101,Delivered,589
O34459,P014,S016,W01,2024-05-31,2024-06-09,299,Delivered,966
O34460,P096,S034,W06,2024-04-24,2024-05-03,109,Delivered,667
O34461,P193,S044,W01,2024-04-29,2024-05-03,93,Delivered,750
O34462,P041,S006,W06,2024-09-24,2024-10-02,484,Delayed,53
O34463,P005,S009,W05,2024-10-27,2024-10-28,147,Delivered,13
O34464,P057,S004,W02,2024-05-25,2024-05-28,271,Delivered,952
O34465,P071,S003,W01,2024-02-06,2024-02-07,481,Delivered,733
O34466,P065,S042,W02,2024-07-15,2024-07-22,233,Delivered,40
O34467,P130,S023,W06,2024-07-06,2024-07-16,124,Delivered,629
O34468,P178,S013,W01,2024-05-25,2024-05-30,96,Delayed,383
O34469,P004,S018,W06,2024-10-19,2024-10-29,70,Delivered,398
O34470,P051,S050,W03,2024-04-12,2024-04-13,460,Delivered,878
O34471,P187,S013,W04,2024-07-12,2024-07-14,327,Delayed,411
O34472,P199,S034,W04,2024-01-14,2024-01-18,327,Delivered,936
O34473,P040,S043,W04,2024-03-07,2024-03-12,237,Delivered,513
O34474,P074,S011,W05,2024-01-06,2024-01-14,335,Delivered,832
O34475,P174,S020,W03,2024-11-04,2024-11-10,323,Delayed,456
O34476,P110,S050,W02,2024-03-28,2024-04-05,275,Delayed,65
O34477,P006,S011,W06,2024-05-01,2024-05-04,397,Delivered,203
O34478,P109,S009,W04,2024-06-14,2024-06-21,490,Delivered,505
O34479,P121,S004,W03,2024-11-09,2024-11-13,276,Cancelled,349
O34480,P080,S028,W05,2024-02-16,2024-02-17,342,Delivered,1
O34481,P196,S019,W03,2024-11-16,2024-11-24,326,Delivered,383
O34482,P036,S035,W03,2024-09-22,2024-09-30,477,Delivered,569
O34483,P031,S042,W04,2024-06-10,2024-06-15,153,Delayed,716
O34484,P165,S008,W02,2024-05-24,2024-05-26,107,Delivered,366
O34485,P032,S039,W02,2024-08-10,2024-08-12,23,Delivered,643
O34486,P142,S001,W04,2024-08-14,2024-08-23,303,Cancelled,706
O34487,P049,S019,W02,2024-08-26,2024-09-05,463,Delivered,233
O34488,P176,S030,W01,2024-05-17,2024-05-21,39,Delivered,802
O34489,P029,S003,W03,2024-02-14,2024-02-24,369,Delivered,207
O34490,P164,S034,W06,2024-11-11,2024-11-15,157,Delivered,465
O34491,P148,S021,W05,2024-03-22,2024-04-01,422,Delivered,795
O34492,P022,S031,W01,2024-11-25,2024-12-01,216,Cancelled,143
O34493,P079,S026,W02,2024-11-21,2024-11-27,456,Delivered,382
O34494,P145,S009,W02,2024-02-25,2024-03-02,376,Cancelled,300
O34495,P040,S001,W01,2024-08-07,2024-08-13,92,Delivered,17
O34496,P173,S006,W05,2024-04-17,2024-04-20,103,Delivered,446
O34497,P054,S014,W01,2024-01-02,2024-01-12,208,Delayed,632
O34498,P010,S010,W05,2024-03-11,2024-03-16,266,Delayed,336
O34499,P013,S033,W03,2024-05-05,2024-05-09,154,Delayed,144
O34500,P178,S035,W04,2024-04-14,2024-04-21,494,Delivered,837
O34501,P061,S043,W06,2024-02-20,2024-02-25,19,Cancelled,960
O34502,P073,S010,W03,2024-10-04,2024-10-05,494,Delivered,671
O34503,P173,S047,W02,2024-01-08,2024-01-14,468,Delayed,345
O34504,P067,S004,W04,2024-11-06,2024-11-14,417,Delivered,478
O34505,P167,S028,W06,2024-12-10,2024-12-20,35,Delayed,998
O34506,P005,S021,W01,2024-11-17,2024-11-25,490,Delivered,44
O34507,P086,S032,W01,2024-05-09,2024-05-13,395,Delayed,174
O34508,P057,S006,W02,2024-02-06,2024-02-16,190,Cancelled,435
O34509,P089,S048,W04,2024-02-06,2024-02-08,345,Delayed,47
O34510,P100,S021,W03,2024-07-24,2024-07-27,428,Delivered,998
O34511,P024,S013,W04,2024-01-29,2024-02-03,149,Cancelled,672
O34512,P145,S031,W02,2024-10-24,2024-10-25,21,Delivered,964
O34513,P141,S040,W02,2024-12-31,2025-01-04,264,Delivered,391
O34514,P117,S049,W06,2024-09-08,2024-09-10,364,Delivered,641
O34515,P117,S038,W04,2024-09-16,2024-09-25,116,Delivered,166
O34516,P140,S012,W06,2024-07-11,2024-07-15,337,Delivered,935
O34517,P059,S017,W06,2024-07-21,2024-07-29,443,Delivered,896
O34518,P064,S048,W06,2024-03-17,2024-03-26,379,Delivered,152
O34519,P176,S046,W01,2024-01-06,2024-01-07,316,Delivered,798
O34520,P139,S009,W05,2024-07-18,2024-07-27,378,Delivered,539
O34521,P016,S030,W01,2024-08-07,2024-08-15,237,Delivered,719
O34522,P009,S046,W04,2024-04-03,2024-04-13,414,Delivered,77
O34523,P156,S019,W03,2024-11-07,2024-11-11,347,Cancelled,63
O34524,P170,S008,W04,2024-06-25,2024-07-04,69,Delivered,295
O34525,P106,S023,W05,2024-03-16,2024-03-19,20,Delayed,944
O34526,P147,S024,W04,2024-01-22,2024-01-23,35,Delayed,885
O34527,P146,S031,W03,2024-11-23,2024-11-27,231,Delivered,417
O34528,P031,S020,W05,2024-11-30,2024-12-04,37,Delivered,375
O34529,P165,S019,W02,2024-07-17,2024-07-20,241,Delayed,899
O34530,P068,S038,W01,2024-08-29,2024-09-06,155,Delivered,228
O34531,P174,S010,W04,2024-10-26,2024-11-05,267,Delivered,772
O34532,P005,S023,W05,2024-06-29,2024-07-02,305,Delivered,389
O34533,P051,S001,W06,2024-05-02,2024-05-03,25,Delivered,423
O34534,P063,S047,W03,2024-04-01,2024-04-11,353,Delivered,37
O34535,P181,S024,W02,2024-12-12,2024-12-21,221,Delivered,821
O34536,P032,S015,W02,2024-08-02,2024-08-07,322,Delivered,124
O34537,P153,S006,W02,2024-07-02,2024-07-11,309,Delivered,101
O34538,P008,S011,W05,2024-06-25,2024-06-29,52,Delivered,315
O34539,P104,S039,W04,2024-05-24,2024-05-29,136,Delivered,369
O34540,P016,S044,W03,2024-01-23,2024-01-27,30,Delivered,478
O34541,P182,S035,W02,2024-10-12,2024-10-18,206,Delivered,42
O34542,P134,S046,W06,2024-05-27,2024-05-30,492,Delivered,646
O34543,P053,S031,W01,2024-12-26,2024-12-27,105,Delivered,490
O34544,P038,S018,W05,2024-11-25,2024-11-28,479,Delivered,951
O34545,P014,S038,W01,2024-11-26,2024-12-05,433,Delayed,74
O34546,P169,S040,W02,2024-11-20,2024-11-30,244,Delivered,817
O34547,P200,S020,W05,2024-10-10,2024-10-20,345,Delivered,300
O34548,P092,S048,W04,2024-10-16,2024-10-22,139,Delivered,21
O34549,P089,S006,W04,2024-01-13,2024-01-19,377,Delivered,123
O34550,P109,S011,W01,2024-05-09,2024-05-18,21,Delayed,480
O34551,P039,S023,W02,2024-10-28,2024-11-02,123,Cancelled,539
O34552,P008,S030,W04,2024-07-16,2024-07-17,172,Delivered,375
O34553,P016,S049,W06,2024-10-26,2024-11-01,107,Delivered,616
O34554,P158,S020,W03,2024-02-19,2024-02-22,202,Delivered,285
O34555,P189,S024,W03,2024-02-10,2024-02-11,295,Cancelled,467
O34556,P069,S021,W06,2024-01-12,2024-01-22,427,Cancelled,556
O34557,P119,S033,W06,2024-02-01,2024-02-05,325,Delivered,972
O34558,P019,S017,W03,2024-08-26,2024-08-30,473,Delayed,795
O34559,P094,S025,W02,2024-12-26,2025-01-04,499,Delivered,957
O34560,P183,S035,W01,2024-07-17,2024-07-21,99,Delivered,893
O34561,P072,S014,W06,2024-07-24,2024-07-27,292,Delivered,662
O34562,P033,S047,W02,2024-04-01,2024-04-05,321,Delivered,209
O34563,P200,S015,W02,2024-12-28,2025-01-04,34,Delivered,84
O34564,P035,S016,W01,2024-04-10,2024-04-19,224,Delayed,999
O34565,P163,S028,W04,2024-03-30,2024-04-02,127,Delivered,879
O34566,P031,S020,W04,2024-01-22,2024-01-23,427,Delivered,528
O34567,P077,S012,W03,2024-09-15,2024-09-25,348,Delivered,824
O34568,P059,S005,W06,2024-08-22,2024-08-29,313,Delayed,937
O34569,P123,S018,W04,2024-11-30,2024-12-04,450,Cancelled,690
O34570,P170,S027,W05,2024-04-14,2024-04-20,64,Delivered,259
O34571,P023,S036,W01,2024-07-31,2024-08-06,167,Cancelled,917
O34572,P128,S024,W03,2024-08-21,2024-08-25,226,Delivered,297
O34573,P125,S040,W05,2024-02-24,2024-02-28,429,Delivered,505
O34574,P046,S029,W04,2024-06-07,2024-06-08,156,Cancelled,658
O34575,P186,S019,W06,2024-05-25,2024-05-29,285,Cancelled,335
O34576,P040,S029,W06,2024-04-05,2024-04-12,212,Delivered,83
O34577,P179,S050,W01,2024-01-25,2024-01-29,444,Delivered,70
O34578,P097,S032,W04,2024-10-08,2024-10-14,491,Delayed,906
O34579,P096,S031,W06,2024-10-23,2024-10-27,324,Delivered,916
O34580,P122,S022,W06,2024-12-02,2024-12-12,185,Delivered,637
O34581,P100,S036,W03,2024-03-31,2024-04-04,291,Delivered,507
O34582,P133,S035,W05,2024-01-31,2024-02-07,366,Delivered,942
O34583,P036,S047,W05,2024-07-09,2024-07-11,28,Delivered,276
O34584,P088,S036,W02,2024-02-03,2024-02-06,93,Cancelled,178
O34585,P051,S011,W06,2024-04-14,2024-04-18,281,Delivered,756
O34586,P082,S013,W02,2024-02-01,2024-02-03,217,Delayed,199
O34587,P044,S021,W06,2024-06-30,2024-07-03,176,Delivered,680
O34588,P199,S042,W04,2024-12-15,2024-12-25,137,Cancelled,594
O34589,P193,S044,W04,2024-11-26,2024-12-02,253,Delivered,575
O34590,P114,S028,W04,2024-03-12,2024-03-15,212,Delayed,640
O34591,P118,S039,W02,2024-11-20,2024-11-24,481,Delivered,450
O34592,P184,S019,W02,2024-12-17,2024-12-19,405,Delivered,225
O34593,P008,S020,W01,2024-05-23,2024-05-29,80,Delayed,381
O34594,P093,S012,W04,2024-01-15,2024-01-20,193,Cancelled,795
O34595,P161,S012,W01,2024-07-01,2024-07-08,303,Delivered,707
O34596,P098,S026,W01,2024-06-09,2024-06-13,485,Delivered,250
O34597,P067,S040,W02,2024-12-25,2024-12-26,52,Delivered,314
O34598,P008,S014,W05,2024-12-11,2024-12-15,243,Delayed,296
O34599,P077,S035,W01,2024-08-15,2024-08-17,118,Delayed,646
O34600,P061,S037,W06,2024-02-05,2024-02-11,172,Delivered,896
O34601,P195,S042,W04,2024-11-30,2024-12-09,437,Delivered,534
O34602,P027,S038,W06,2024-03-05,2024-03-09,184,Delivered,768
O34603,P128,S038,W04,2024-03-01,2024-03-11,95,Cancelled,96
O34604,P190,S030,W02,2024-03-04,2024-03-13,68,Cancelled,404
O34605,P001,S033,W01,2024-03-04,2024-03-10,480,Delivered,834
O34606,P043,S050,W01,2024-12-17,2024-12-22,322,Delivered,391
O34607,P005,S037,W06,2024-06-11,2024-06-15,267,Delivered,779
O34608,P118,S035,W03,2024-03-14,2024-03-19,430,Delivered,944
O34609,P067,S006,W04,2024-10-10,2024-10-14,35,Delivered,932
O34610,P060,S040,W02,2024-08-16,2024-08-22,289,Cancelled,257
O34611,P049,S027,W03,2024-12-13,2024-12-18,344,Delayed,670
O34612,P090,S019,W05,2024-06-14,2024-06-20,312,Delivered,535
O34613,P154,S040,W04,2024-06-04,2024-06-09,226,Cancelled,65
O34614,P163,S040,W01,2024-04-18,2024-04-25,153,Delayed,427
O34615,P054,S050,W05,2024-10-22,2024-10-31,283,Delivered,714
O34616,P086,S028,W02,2024-12-13,2024-12-22,29,Delivered,973
O34617,P111,S037,W02,2024-11-30,2024-12-03,482,Cancelled,74
O34618,P027,S041,W03,2024-08-17,2024-08-27,238,Delivered,523
O34619,P174,S017,W05,2024-05-14,2024-05-15,48,Delivered,587
O34620,P184,S040,W02,2024-07-05,2024-07-09,32,Delivered,145
O34621,P163,S029,W04,2024-09-13,2024-09-16,463,Delivered,207
O34622,P192,S006,W04,2024-10-28,2024-11-02,327,Cancelled,115
O34623,P189,S028,W01,2024-12-03,2024-12-05,251,Delayed,748
O34624,P008,S050,W05,2024-07-03,2024-07-07,427,Delivered,652
O34625,P117,S049,W02,2024-12-21,2024-12-27,428,Cancelled,846
O34626,P187,S050,W01,2024-07-31,2024-08-02,133,Delivered,920
O34627,P019,S039,W04,2024-09-22,2024-09-23,14,Delivered,643
O34628,P073,S047,W04,2024-04-21,2024-04-22,48,Delivered,618
O34629,P113,S033,W04,2024-08-03,2024-08-11,149,Delivered,202
O34630,P072,S025,W05,2024-08-07,2024-08-17,391,Delivered,255
O34631,P195,S048,W02,2024-07-19,2024-07-20,252,Delayed,412
O34632,P115,S025,W06,2024-01-14,2024-01-20,453,Delivered,760
O34633,P030,S001,W03,2024-11-22,2024-11-30,132,Delivered,575
O34634,P115,S005,W05,2024-02-09,2024-02-16,21,Delivered,628
O34635,P070,S043,W05,2024-09-17,2024-09-23,111,Delayed,416
O34636,P073,S032,W02,2024-07-30,2024-08-02,272,Delivered,468
O34637,P005,S014,W03,2024-11-22,2024-11-28,203,Delivered,154
O34638,P126,S013,W02,2024-06-14,2024-06-23,374,Delivered,412
O34639,P137,S024,W06,2024-04-15,2024-04-24,181,Cancelled,452
O34640,P188,S002,W06,2024-02-14,2024-02-18,197,Delayed,915
O34641,P032,S030,W05,2024-08-23,2024-08-25,173,Delivered,683
O34642,P138,S016,W03,2024-03-20,2024-03-25,59,Delivered,563
O34643,P004,S045,W02,2024-03-20,2024-03-22,320,Delivered,301
O34644,P090,S047,W01,2024-11-21,2024-11-23,169,Delivered,275
O34645,P064,S010,W04,2024-12-16,2024-12-25,461,Delayed,892
O34646,P166,S047,W06,2024-01-03,2024-01-11,286,Delivered,91
O34647,P001,S034,W01,2024-09-14,2024-09-24,499,Delayed,578
O34648,P157,S010,W06,2024-05-08,2024-05-18,87,Delivered,611
O34649,P040,S019,W05,2024-12-24,2025-01-03,298,Delivered,193
O34650,P058,S023,W05,2024-03-05,2024-03-14,431,Delivered,283
O34651,P023,S013,W02,2024-02-21,2024-02-22,322,Delivered,170
O34652,P173,S020,W03,2024-06-17,2024-06-21,288,Delivered,572
O34653,P124,S034,W01,2024-11-07,2024-11-13,481,Cancelled,251
O34654,P194,S020,W02,2024-11-29,2024-12-02,389,Delivered,694
O34655,P127,S022,W04,2024-08-11,2024-08-16,183,Cancelled,147
O34656,P013,S003,W04,2024-05-18,2024-05-20,97,Delivered,611
O34657,P082,S012,W06,2024-11-17,2024-11-27,461,Delivered,778
O34658,P181,S038,W01,2024-12-03,2024-12-07,230,Delayed,712
O34659,P200,S023,W06,2024-11-09,2024-11-10,385,Delayed,62
O34660,P078,S029,W03,2024-03-12,2024-03-13,237,Delivered,748
O34661,P120,S009,W04,2024-04-14,2024-04-24,403,Delivered,541
O34662,P043,S030,W02,2024-03-12,2024-03-22,293,Delivered,344
O34663,P017,S036,W01,2024-02-03,2024-02-12,112,Cancelled,966
O34664,P040,S027,W06,2024-08-09,2024-08-18,480,Delayed,806
O34665,P110,S025,W02,2024-11-20,2024-11-21,490,Delivered,818
O34666,P167,S006,W04,2024-01-16,2024-01-19,324,Delivered,607
O34667,P069,S016,W01,2024-01-06,2024-01-09,116,Delayed,390
O34668,P123,S008,W04,2024-12-09,2024-12-11,273,Delayed,752
O34669,P125,S039,W01,2024-05-05,2024-05-11,257,Delivered,538
O34670,P106,S005,W04,2024-08-22,2024-08-30,167,Delivered,744
O34671,P112,S050,W04,2024-10-06,2024-10-09,325,Delivered,769
O34672,P017,S048,W03,2024-01-27,2024-01-28,451,Delivered,365
